scorer,,,X,X,X,X,X,X,X,X
labeled-data,2_D3,img12734.png,44.57513595959264,425.35306794699477,35.38857352226893,439.3516392800595,9.141252272772533,446.78838030075013,,
labeled-data,2_D3,img13035.png,25.764555730786924,471.28588013361343,32.76384139731928,462.97422840460627,57.26134123018255,441.1014606966926,,
labeled-data,2_D3,img15727.png,426.42503634381944,446.57512974283816,433.95354951071107,438.4320440725269,428.8833263574984,402.63319574832803,,
labeled-data,2_D3,img16377.png,365.81184352389,24.472689015363898,376.17442552657064,25.911936515736215,407.83787053476146,37.13806701864024,,
labeled-data,2_D3,img17120.png,73.1832233237837,62.61011259486586,54.73695743012882,61.90962148498024,36.29069153647394,41.82887633492557,,
labeled-data,3_D1,img00141.png,35.209719681327535,426.23183836537316,32.905072793503585,439.2915040630423,65.93834485231363,420.2397564570309,,
labeled-data,3_D1,img01170.png,113.56771386734209,340.34533101246706,108.0365613365646,350.7930635706023,80.22715555682217,365.23551740096576,,
labeled-data,3_D1,img01965.png,120.10875073888047,292.17015033024023,114.97181593305254,305.47948141806717,135.75305219299284,335.36710210652063,,
labeled-data,3_D1,img02764.png,126.64666776447967,329.76317322743563,133.88507589996448,331.1641554472069,169.1431284308744,319.25580657915117,,
labeled-data,3_D1,img03117.png,122.67721814179444,327.8951969344073,129.44863220402218,330.46366433732123,166.10766695470335,319.02230954252263,,
labeled-data,3_D1,img03294.png,237.1455404217133,307.46060645033566,236.38791029904897,316.9309829836397,253.43458805899624,344.0162598688893,,
labeled-data,3_D1,img03811.png,208.54500329113506,393.45162537273643,205.3250752698117,385.496509084761,178.80802097656036,351.40315356486644,,
labeled-data,3_D1,img04403.png,190.74069540852344,316.1733528609754,182.2173565285498,316.7415754529736,145.282888048664,309.1652742263304,,
labeled-data,3_D1,img04679.png,188.2783975098644,312.7640173089859,180.89150381388725,312.7640173089859,143.00999768067106,304.8089010210105,,
labeled-data,3_D1,img05065.png,71.41395108889245,317.3097980449719,66.8681703529065,310.68053447165903,47.548602224966245,275.64014129843406,,
labeled-data,3_D1,img05751.png,44.227666388644344,286.59992726293467,33.29128253468752,275.22608805481957,12.293425535090421,254.2282310552225,,
labeled-data,3_D1,img07241.png,20.724189589259403,254.33980413122515,26.706517754797474,250.2269535174177,65.34238715723083,238.0130335127775,,
labeled-data,3_D1,img09432.png,18.106921016836502,254.46443596800722,25.335567550195,250.3515853541998,61.60343205376954,240.25640657485442,,
labeled-data,3_D1,img11336.png,6.4299587939778355,231.70827610274705,16.657965449946204,235.30701918540265,63.82044058580035,244.7773957187069,,
labeled-data,3_D1,img12683.png,64.57807070846468,232.65531375607773,70.44970415911317,229.62479326542046,109.46765547632586,216.17685858812888,,
labeled-data,3_D1,img13776.png,82.38237859107628,226.02605018276498,88.63282710305694,224.51078993743636,125.94611064427488,211.06285526014477,,
labeled-data,3_D1,img15202.png,255.31720012232,208.61933861144848,237.60328543507688,210.01348930442595,199.71519013180688,213.7038881976016,,
labeled-data,3_D1,img15590.png,216.3629895832437,215.01603002628627,198.485057167415,211.7356754545746,166.50848405716067,207.08624724196747,,
labeled-data,3_D1,img16600.png,213.20789138286924,232.77092127110717,202.7005247345848,231.836933124593,165.34099887401797,226.23300424550797,,
labeled-data,3_D1,img17138.png,186.8227262438439,239.77583236996347,175.38137144904533,230.2024538681932,143.7877934534453,211.9190291210388,,
labeled-data,3_D3,img00347.png,29.595978360008157,399.3929909540551,33.913720861125086,413.78546595777823,60.10802536790115,457.53858996909645,,
labeled-data,3_D3,img00591.png,409.2355499249545,161.91360501593215,419.8859814277096,155.2930665142195,452.70082443619833,114.70628700372035,,
labeled-data,3_D3,img00821.png,26.004608277852782,470.721601628421,37.806437780905725,471.5851501286444,84.15020729289412,478.20568863035703,,
labeled-data,3_D3,img01964.png,249.37582033563538,375.15556760369964,246.2094758348163,364.792985601019,235.27119483198678,309.8137310867967,,
labeled-data,3_D3,img04325.png,40.684932781650346,295.99695508322253,34.352243780012174,309.5258815867222,35.79149128038449,360.7630925999765,,
labeled-data,3_D3,img04723.png,209.1670595242477,76.3873272020985,216.61899159926924,66.80627167707081,267.71795439941695,52.96696925203081,,
labeled-data,3_D3,img05192.png,446.20947029159964,87.742652268798,442.3060772999217,77.09703501876723,401.8527317498047,69.64510294374568,,
labeled-data,3_D3,img05568.png,425.27308969987246,81.35528191877954,426.3376514248755,70.70966466874876,401.8527317498047,67.16112558540517,,
labeled-data,3_D3,img05818.png,417.11144980818216,36.64368946865028,407.1755403748201,31.67573475196926,348.9794994079852,33.095150385306695,,
labeled-data,3_D3,img07068.png,338.6887360662888,76.03247329376414,326.62370318292056,78.1615967437703,278.00871774111334,83.12955146045134,,
labeled-data,3_D3,img07660.png,373.8192729913904,161.55226520234473,366.7221948247032,147.00325496063599,336.55961261628266,102.64651641884109,,
labeled-data,3_D3,img08556.png,261.34833484811486,398.57958404020354,271.8557014963993,392.74215812448995,323.6920436279358,382.4682885128341,,
labeled-data,3_D3,img10250.png,489.4245106019679,55.230886668842246,472.1457298914557,53.596407412442446,438.288659580317,71.10868515958316,,
labeled-data,3_D3,img11163.png,,,394.6247137307795,68.30672072004064,399.29465446335035,100.99630584803663,,
labeled-data,3_D3,img11673.png,424.97932849249,231.28765228676346,412.6039855511773,225.68372340767843,380.1478974598099,194.62861753608226,,
labeled-data,3_D3,img12982.png,,,325.19289664874924,463.3699063430964,295.07884398118284,444.0108724853751,,
labeled-data,3_D3,img13562.png,,,322.73460663507035,444.0108724853751,296.922561491442,439.2479355838723,,
labeled-data,3_D3,img15223.png,334.10419794833524,427.87834427060744,323.502822264345,430.6439205359962,311.82594469937027,399.6080091133002,,
labeled-data,3_D3,img15937.png,,,329.0339747951225,437.55786119946805,314.8988072164689,402.6808716303988,,
labeled-data,3_D3,img18000.png,409.3601422358491,61.562897188236164,421.4251751192173,69.72453707992642,444.84553306928495,115.14583734672439,,
labeled-data,4_D3,img00933.png,197.19803673499175,203.07610939429384,210.26715635095132,204.4019621089564,267.2788230814417,219.36515703157679,,
labeled-data,4_D3,img01137.png,284.2454469214662,96.12789449226021,271.493067475507,93.36231822687145,237.3842935357124,111.1849208260434,,
labeled-data,4_D3,img01442.png,132.17027732388092,108.19372423265473,146.60630401110393,115.63046525334535,171.97871455228375,137.06577760710076,,
labeled-data,4_D3,img03052.png,113.79715244923347,59.19872456692816,127.35826842813992,58.7612692127699,169.7914377814924,85.00859046226627,,
labeled-data,4_D3,img03313.png,436.76077033413884,42.84645757452289,419.93547236856307,34.620756346908045,366.46841438906654,31.255696753792883,,
labeled-data,4_D3,img04375.png,162.04602766289293,424.1711019767246,149.7945664695364,437.05485400174103,99.23528501829298,452.695940271097,,
labeled-data,4_D3,img04662.png,294.8397241951058,275.2682421521401,279.29585119108486,281.02523215362936,268.3575701882553,320.7484631639051,,
labeled-data,4_D3,img05931.png,398.4655442219122,389.2566441816271,418.3271597270501,384.65105218043567,451.4298522356132,357.3053496733618,,
labeled-data,4_D3,img07308.png,80.87038179509798,354.6155437631583,73.39847662298462,336.86976897938905,55.21324913015522,312.54629222593223,,
labeled-data,4_D3,img10640.png,,,424.83029496829226,470.3527726031889,451.71784199290505,450.225523116193,,
labeled-data,4_D3,img11073.png,432.051521883474,484.1806539301326,416.533566172126,485.25615581111714,445.264830706998,466.66533758267053,,
labeled-data,4_D3,img11480.png,389.8482571633938,206.4249786127713,374.0230152003359,211.9561311435488,348.3646131825625,244.2211875730842,,
labeled-data,4_D3,img12434.png,139.33328166964367,194.1427638901237,123.2557747247601,202.74236062808467,95.33824328558245,245.24181697076133,,
labeled-data,4_D3,img13131.png,205.51278700090853,191.0269679705726,189.18601638246088,193.51960470621347,148.68066942829688,209.22321614075088,,
labeled-data,4_D3,img13775.png,238.90274061204906,261.8344123274453,238.90274061204906,283.48050073584125,258.77455947877314,301.2231961525592,,
labeled-data,4_D3,img15183.png,178.577576195208,342.38624951934486,157.64119560348078,343.09595733601356,112.21989533668281,337.4182948026638,,
labeled-data,4_D3,img15464.png,290.3565573205311,331.03092445264537,281.84006352050653,348.41876596102895,288.227433870525,377.87164035278073,,
labeled-data,4_D3,img15759.png,6.492115948789461,16.029502399024267,8.712994961781646,29.52277945927121,21.59270704707515,69.29836089914821,,
labeled-data,4_D3,img16109.png,460.80508729673556,296.9081435886534,450.15067720514844,291.1711535393372,432.9397070571997,255.1100732293496,,
labeled-data,4_D3,img16371.png,411.1710936047002,291.82278375724115,431.03270910983804,292.97418175753904,457.16483114299683,278.2109825506176,,
labeled-data,5_D3,img00355.png,363.4054409472141,222.867709417419,355.6782670667274,235.82942044275148,359.16795849662464,278.9520359693384,,
labeled-data,5_D3,img01029.png,326.91612627265044,380.293212313975,342.4475437872691,385.7860307032914,395.4816523737718,377.2626918233177,,
labeled-data,5_D3,img01919.png,146.55052467124233,159.36970894513283,142.77553420832328,141.57332533422877,153.02193689338927,121.08051996409684,,
labeled-data,5_D3,img03559.png,67.81500930178797,102.20556764950149,50.55791004272947,90.88059626074431,30.604389024443087,59.60210385370078,,
labeled-data,5_D3,img05169.png,205.3325190224103,256.4408922773369,213.96106865193957,271.54085412901316,213.42178430009398,313.0657492211227,,
labeled-data,5_D3,img05774.png,236.61101142945384,467.3010738489579,238.22886448499057,451.1225432935905,251.17168892928441,407.9797951459445,,
labeled-data,5_D3,img05908.png,192.38969457811643,394.49768634980484,178.907585781977,405.2833733867164,148.70766207862462,443.03327801590683,,
labeled-data,5_D3,img06764.png,167.58261439321987,356.74778172061446,178.907585781977,347.57994773923957,221.51104957777764,324.39072060987985,,
labeled-data,5_D3,img07893.png,302.9429867064599,342.187104220784,287.8430248547837,340.56925116524724,246.85741411451983,363.2191939427615,,
labeled-data,5_D3,img09817.png,16.582995876458064,210.60172237046254,27.368682913369618,216.53385024076394,75.90427457947163,242.41949912935175,,
labeled-data,5_D3,img09915.png,73.20785282024374,324.9300049617251,84.53282420900088,330.32284848018094,130.371994115875,306.0550526471301,,
labeled-data,5_D3,img10010.png,154.10050559708043,388.56555847950347,153.02193689338927,405.28337338671633,140.61839680094096,451.661827645436,,
labeled-data,5_D3,img10153.png,184.83971365227836,420.3833352383926,196.70396939288108,420.9226195902382,245.23956105898307,406.36194209040764,,
labeled-data,5_D3,img11710.png,27.368682913369618,204.6695945001612,40.85079170950907,211.68029107415379,83.9935398571553,189.56963264848514,,
labeled-data,5_D3,img12936.png,72.1292841165526,300.66220912867414,52.1757630982662,300.12292477682854,21.43655504306826,275.8551289437775,,
labeled-data,5_D3,img13915.png,210.18607818902052,148.5840219082214,222.05033392962324,153.97686542667716,271.6644942994164,156.13400283405954,,
labeled-data,5_D3,img14521.png,388.1499142980612,21.852199224510834,400.0141700386639,20.773630520819705,439.38192772339113,25.627189687429958,,
labeled-data,5_D3,img15190.png,379.521364668532,223.00526246291136,370.8928150390027,207.9053006112352,345.007166150415,180.40179866711068,,
labeled-data,5_D3,img15569.png,222.05033392962324,187.41249524110302,234.99315837391708,186.87321088925742,266.8109351328062,158.29114024144187,,
labeled-data,5_D3,img16618.png,162.72905522660966,195.50176051878663,153.56122124523483,184.17678913002945,116.35060096788997,146.9661688526845,,
labeled-data,7_D1,img00054.png,,,92.46572459883197,470.3942035561647,80.53305016686888,461.8708646761904,38.86339342033106,438.1949233429282
labeled-data,7_D1,img00308.png,28.25657170303052,391.41126326840566,37.34813317500241,403.91216029236745,50.038437729629834,450.6958203668901,,
labeled-data,7_D1,img00719.png,41.70450638032227,429.86099199362076,43.21976662565092,442.9301116095804,65.00163265225022,473.61413157748666,,
labeled-data,7_D1,img01786.png,42.083321441654434,457.1356764095364,51.55369797495848,464.5225701055141,88.67757398551035,487.63028884677783,,
labeled-data,7_D1,img03568.png,39.24220848166322,404.48038288436584,40.189246134993624,419.82239286831833,20.4908629457212,452.77930320421547,,
labeled-data,7_D1,img05158.png,4.580630369770402,486.304436132111,15.755674679069179,476.26583700680925,11.399301473749317,435.7326254442677,,
labeled-data,7_D1,img05435.png,7.611150860427697,481.19043280412694,14.998044556404855,471.9094638014894,11.96752406574756,434.027957668273,,
labeled-data,7_D1,img07604.png,1.7395174097791872,466.4166454121724,8.558188513758102,456.1886387562043,23.521383436378496,416.41305731632804,,
labeled-data,7_D1,img09456.png,6.664113207097293,462.81790232951704,11.399301473749317,452.77930320421495,20.11204788438904,412.2460916416741,,
labeled-data,7_D1,img10981.png,106.67128939878803,328.7173706179369,98.52676558014656,343.30175047922467,75.04023177755252,392.3583009217385,,
labeled-data,7_D1,img11203.png,65.7828118707945,312.0031454629216,74.13314493519138,293.68226545596127,102.99416395526234,245.46397742940354,,
labeled-data,7_D1,img11569.png,217.02323807902866,283.97753426801023,217.02323807902866,267.85796226384036,228.8250675820816,226.11978475304338,,
labeled-data,7_D1,img12080.png,253.0044255883364,372.9230297910191,267.684750092134,373.21087929109353,316.907014604867,348.4558222846899,,
labeled-data,7_D1,img13052.png,103.89838454976504,470.50401031626166,108.79182605103091,456.11153531253854,154.55989656287036,424.73593980442223,,
labeled-data,7_D1,img13822.png,19.098122113735542,15.3533027203718,30.03640311656511,26.579433223275828,81.56146362989384,43.56255372766908,,
labeled-data,7_D1,img14658.png,130.49587864255238,125.59966124889077,116.96695213905267,123.58471474836954,96.24178813369139,161.00514975804964,,
labeled-data,7_D1,img14840.png,243.620732171816,108.04084174434858,229.22825716809288,107.46514274419967,201.59470516094453,80.98298873734916,,
labeled-data,7_D1,img15727.png,234.90507351159857,302.3808926805466,251.3124950158429,300.94164518017425,289.02077952559745,271.8688456726536,,
labeled-data,7_D1,img16746.png,363.40409068043266,89.3145717193609,372.6152746828155,74.34639771548886,345.55742167581604,47.00069520841497,,
labeled-data,7_D1,img17697.png,197.02707963739357,222.58889025383687,210.84385564096775,225.75523475465593,232.14471864647794,262.59997076418705,,
labeled-data,7_D3,img02670.png,435.4981818724349,66.0406674035152,427.79277966369295,78.18251330819943,407.0115434037526,125.5824117437936,,
labeled-data,7_D3,img03464.png,35.099527061699916,98.40073197455206,43.0773281660812,89.0932973527739,80.30706665319377,71.14324486791605,,
labeled-data,7_D3,img06655.png,422.0228806241913,316.46062882763994,424.68214765898506,299.840209860179,436.64884931555696,254.63267026868516,,
labeled-data,7_D3,img06904.png,249.17052336259727,361.6681684191338,259.1427747430738,361.0033516604354,295.0428797127895,376.95895386919796,,
labeled-data,7_D3,img06911.png,222.5439873393832,392.3522122108245,235.20936534265954,380.838232207846,272.34195085226514,350.90188420010196,,
labeled-data,7_D3,img07464.png,436.2711134997266,147.3924818512913,437.4385986828693,132.91566558032167,419.92632093572865,93.68816342672649,,
labeled-data,7_D3,img07946.png,179.93174405161506,444.87375417783966,188.44823785163968,435.6475525611463,229.9661451267597,426.7762048527873,,
labeled-data,7_D3,img09330.png,119.39711707103012,266.61559885268576,108.3048835974283,277.83246416306963,78.89177011686613,316.46833356550303,,
labeled-data,7_D3,img11144.png,72.16438227302228,293.81008785595895,58.18285782022361,303.18231853310976,39.34746740745721,343.8183178148878,,
labeled-data,7_D3,img11312.png,82.63964422424903,347.72171080656574,84.05905985758648,361.5610132316057,123.09298977436598,380.0134164649924,,
labeled-data,7_D3,img11781.png,402.0081617251723,334.59211619819445,408.3955320751908,320.39795986482005,414.0731946085405,274.2669517813534,,
labeled-data,7_D3,img12467.png,477.54493839547547,201.19072497266862,469.773001893465,184.4954539683498,457.1076238901887,144.4843734579996,,
labeled-data,7_D3,img12724.png,218.50901804410472,449.53512472814924,234.62031357147416,455.1390536072343,274.08131276169786,453.5045743508345,,
labeled-data,7_D3,img13164.png,227.84889950924642,469.38237284157543,240.9247335604448,463.54494692586184,286.9236497762677,456.7735328636341,,
labeled-data,7_D3,img14340.png,459.34130194167057,346.54074194568767,461.67627230795597,331.596931601461,456.77283453875657,283.26304501935266,,
labeled-data,7_D3,img14996.png,93.0835370021443,437.2937461511134,73.9367799986038,439.1617224441417,50.12008226249244,421.8829417336294,,
labeled-data,7_D3,img15503.png,224.77029865747267,66.08473490988636,210.52697942313154,57.211847518001726,166.39603950033697,41.10055199063228,,
labeled-data,7_D3,img16022.png,238.30887861535496,445.5185759555293,253.18236065673625,455.5800491011695,289.4911550518729,463.89170083017666,,
labeled-data,7_D3,img16366.png,228.2474054697147,399.5857637689106,243.55834286525425,410.0846922687091,271.992940885542,397.3984869981192,,
labeled-data,7_D3,img17564.png,77.32530828511052,139.73728339889647,68.57620120194507,155.92313150275257,62.45182624372924,189.16973841878132,,
labeled-data,8_D1,img00538.png,131.61938221184386,445.30216435062624,113.17311631818896,453.9415547058823,65.53972084596626,451.13959026633984,,
labeled-data,8_D1,img01521.png,319.73199536048503,467.7409992392194,329.4391136937054,462.88744007260914,375.2782836005796,431.06966331372007,,
labeled-data,8_D1,img01750.png,329.13333406817776,438.6261785206536,315.8240029803508,448.6665510956809,260.48520529938617,462.20937922013644,,
labeled-data,8_D1,img02049.png,472.4027279932891,68.89024949765935,474.6756183612821,81.76996158295286,467.2887246653049,138.21340572144499,,
labeled-data,8_D1,img02096.png,456.4924954173383,28.167630404451955,460.0912384999939,38.96385965241857,471.4556903399587,91.05093058559082,,
labeled-data,8_D1,img03048.png,463.50057405198334,122.68198820682633,456.87131047867047,132.34177227079647,453.0831598653489,182.724175427974,,
labeled-data,8_D1,img03106.png,455.3085168595319,1.7939924440644772,458.8081596927981,23.22930479781985,453.12124008874054,73.53667052602124,,
labeled-data,8_D1,img04978.png,211.30981586246298,16.298157110404695,200.56895217755,21.20159487960409,187.72661516298015,69.30198442508389,,
labeled-data,8_D1,img05275.png,442.4132655895852,171.5541520769431,445.9157211390134,156.8438387693449,452.68713520124106,102.90602330815152,,
